time,BinaryProtocol:bytesReadPerSecond,BinaryProtocol:bytesWrittenPerSecond,BinaryProtocol:messagesReadPerSecond,BinaryProtocol:messagesWrittenPerSecond,BinaryProtocol:nAckMessages,BinaryProtocol:nBytesRead,BinaryProtocol:nBytesWritten,BinaryProtocol:nEntriesOldVersion,BinaryProtocol:nGroupAckMessages,BinaryProtocol:nGroupedAcks,BinaryProtocol:nMaxGroupedAcks,BinaryProtocol:nMessageBatches,BinaryProtocol:nMessagesBatched,BinaryProtocol:nMessagesRead,BinaryProtocol:nMessagesWritten,BinaryProtocol:nReadNanos,BinaryProtocol:nWriteNanos,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,ConsistencyTracker:nLagConsistencyWaitMS,ConsistencyTracker:nLagConsistencyWaits,ConsistencyTracker:nVLSNConsistencyWaitMS,ConsistencyTracker:nVLSNConsistencyWaits,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,FeederManager:nFeedersCreated,FeederManager:nFeedersShutdown,FeederManager:nMaxReplicaLag,FeederManager:nMaxReplicaLagName,FeederManager:replicaDelayMap,FeederManager:replicaLastCommitTimestampMap,FeederManager:replicaLastCommitVLSNMap,FeederManager:replicaVLSNLagMap,FeederManager:replicaVLSNRateMap,FeederTxns:ackWaitMS,FeederTxns:lastCommitTimestamp,FeederTxns:lastCommitVLSN,FeederTxns:totalTxnMS,FeederTxns:txnsAcked,FeederTxns:txnsNotAcked,FeederTxns:vlsnRate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,Replay:latestCommitLagMs,Replay:maxCommitProcessingNanos,Replay:minCommitProcessingNanos,Replay:nAborts,Replay:nCommitAcks,Replay:nCommitNoSyncs,Replay:nCommitSyncs,Replay:nCommitWriteNoSyncs,Replay:nCommits,Replay:nElapsedTxnTime,Replay:nGroupCommitMaxExceeded,Replay:nGroupCommitTimeouts,Replay:nGroupCommitTxns,Replay:nGroupCommits,Replay:nLNs,Replay:nMessageQueueOverflows,Replay:nNameLNs,Replay:totalCommitLagMs,Replay:totalCommitProcessingNanos,VLSNIndex:nBucketsCreated,VLSNIndex:nHeadBucketsDeleted,VLSNIndex:nHits,VLSNIndex:nMisses,VLSNIndex:nTailBucketsDeleted
2022-10-17 06:43:23.892 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4860069,1752,1713528,224, ,37, ,92, , , , , , , , , ,37,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665989003393,9755, , , ,42,3145728, , , , ,37,18,450,18, ,24, , ,3,21, , , , ,1, , , , , , , , ,8238,24, , , , , , , , ,118513472,6, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 06:44:23.907 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4867605,1752,1721064,224, ,37, ,92, , , , , , , , , ,37,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665989063816,9797, , , ,42,3145728, , , , ,26,18,412,18, ,24, , ,3,21, , , , ,1, , , , , , , , ,8238,24, , , , , , , , ,124804928,5, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 06:45:23.923 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4876821,1752,1730280,224, ,38, ,86, , , , , , , , , ,38,7, , , ,1,2,8, ,94, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665989123164,9837, , , ,35,3145728, , , , ,24,17,436,17, ,23, , ,3,20, , , , ,1, , , , , , , , ,10711,23, , , , , , , , ,131096384,3, , , , , , ,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 06:46:23.942 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4884357,1752,1737816,224, ,38, ,92, , , , , , , , , ,38,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665989183465,9882, , , ,44,3145728, , , , ,25,18,467,18, ,27, , ,3,21, , , , ,1, , , , , , , , ,8349,27, , , , , , , , ,139484992,4, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 06:47:23.957 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4891893,1752,1745352,224, ,38, ,92, , , , , , , , , ,38,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665989243811,9930, , , ,42,3145728, , , , ,29,18,467,18, ,30, , ,3,21, , , , ,1, , , , , , , , ,8460,30, , , , , , , , ,145776448,5, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 06:48:23.970 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4899429,1752,1752888,224, ,38, ,92, , , , , , , , , ,38,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665989300517,9977, , , ,53,3145728, , , , ,26,18,476,18, ,29, , ,3,21, , , , ,1, , , , , , , , ,8423,29, , , , , , , , ,152067904,4, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 06:49:23.985 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4906965,1752,1760424,224, ,38, ,92, , , , , , , , , ,38,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665989360921,10025, , , ,53,3145728, , , , ,37,18,487,18, ,30, , ,3,21, , , , ,1, , , , , , , , ,8460,30, , , , , , , , ,158359360,6, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , ,1, , , , 
2022-10-17 06:50:23.997 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4914501,1752,1767960,224, ,38, ,92, , , , , , , , , ,38,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665989421366,10073, , , ,53,3145728, , , , ,28,18,458,18, ,30, , ,3,21, , , , ,1, , , , , , , , ,8460,30, , , , , , , , ,164650816,5, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 06:51:24.015 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4922037,1752,1775496,224, ,38, ,92, , , , , , , , , ,38,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665989481840,10121, , , ,52,3145728, , , , ,27,18,490,18, ,30, , ,3,21, , , , ,1, , , , , , , , ,8460,30, , , , , , , , ,173039424,6, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 06:52:24.022 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4931821,1752,1785280,224, ,39, ,93, , , , , , , , , ,39,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665989542305,10169, , , ,51,3145728, , , , ,27,18,448,18, ,30, , ,3,21, , , , ,1, , , , , , , , ,11571,30, , , , , , , , ,179330880,5, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 06:53:24.035 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4939397,1752,1792856,224, ,39, ,92, , , , , , , , , ,39,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665989602749,10217, , , ,52,3145728, , , , ,27,18,462,18, ,30, , ,3,21, , , , ,1, , , , , , , , ,8460,30, , , , , , , , ,185622336,3, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 06:54:24.050 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4946933,1752,1800392,224, ,39, ,92, , , , , , , , , ,39,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665989663208,10265, , , ,51,3145728, , , , ,37,18,477,18, ,30, , ,3,21, , , , ,1, , , , , , , , ,8460,30, , , , , , , , ,191913792,4, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 06:55:24.066 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4954469,1752,1807928,224, ,39, ,92, , , , , , , , , ,39,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665989723656,10313, , , ,51,3145728, , , , ,33,18,475,18, ,30, , ,3,21, , , , ,1, , , , , , , , ,8460,30, , , , , , , , ,198205248,2, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 06:56:24.089 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4962005,1752,1815464,224, ,39, ,92, , , , , , , , , ,39,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665989784070,10361, , , ,50,3145728, , , , ,26,18,453,18, ,30, , ,3,21, , , , ,1, , , , , , , , ,8460,30, , , , , , , , ,204496704,1, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 06:57:24.103 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4969541,1752,1823000,224, ,39, ,85, , , , , , , , , ,39,7, , , ,1,2,8, ,94, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665989843053,10407, , , ,45,3145728, , , , ,25,17,435,17, ,29, , ,3,20, , , , ,1, , , , , , , , ,7836,29, , , , , , , , ,212885312,2, , , , , , ,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 06:58:24.119 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4977077,1752,1830536,224, ,39, ,92, , , , , , , , , ,39,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665989903586,10455, , , ,44,3145728, , , , ,24,18,462,18, ,30, , ,3,21, , , , ,1, , , , , , , , ,8460,30, , , , , , , , ,219176768,2, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 06:59:24.135 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4986293,1752,1839752,224, ,40, ,93, , , , , , , , , ,40,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665989960380,10496, , , ,46,3145728, , , , ,23,18,452,18, ,23, , ,3,21, , , , ,1, , , , , , , , ,11326,23, , , , , , , , ,225468224,1, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 07:00:24.157 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4993829,1752,1847288,224, ,40, ,92, , , , , , , , , ,40,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665990020890,10538, , , ,46,3145728, , , , ,24,18,464,18, ,24, , ,3,21, , , , ,1, , , , , , , , ,8238,24, , , , , , , , ,231759680,2, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 07:01:24.193 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,5001365,1752,1854824,224, ,40, ,92, , , , , , , , , ,40,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665990081368,10580, , , ,45,3145728, , , , ,37,18,494,18, ,24, , ,3,21, , , , ,1, , , , , , , , ,8238,24, , , , , , , , ,238051136,2, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 07:02:24.210 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,5008901,1752,1862360,224, ,40, ,92, , , , , , , , , ,40,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665990141835,10622, , , ,45,3145728, , , , ,25,18,484,18, ,24, , ,3,21, , , , ,1, , , , , , , , ,8238,24, , , , , , , , ,242245440,1, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 07:03:24.229 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,5016437,1752,1869896,224, ,40, ,92, , , , , , , , , ,40,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665990202386,10664, , , ,45,3145728, , , , ,41,18,501,18, ,24, , ,3,21, , , , ,1, , , , , , , , ,8238,24, , , , , , , , ,248536896,2, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 07:04:24.249 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,5023973,1752,1877432,224, ,40, ,92, , , , , , , , , ,40,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665990262887,10706, , , ,44,3145728, , , , ,27,18,493,18, ,24, , ,3,21, , , , ,1, , , , , , , , ,8238,24, , , , , , , , ,254828352,2, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 07:05:24.269 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,5031509,1752,1884968,224, ,40, ,92, , , , , , , , , ,40,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665990323333,10750, , , ,44,3145728, , , , ,25,18,458,18, ,26, , ,3,21, , , , ,1, , , , , , , , ,8312,26, , , , , , , , ,261119808,1, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 07:06:24.290 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,5041293,1752,1894752,224, ,41, ,93, , , , , , , , , ,41,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665990383811,10792, , , ,43,3145728, , , , ,25,18,464,18, ,24, , ,3,21, , , , ,1, , , , , , , , ,11377,24, , , , , , , , ,267411264,2, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 07:07:24.306 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,5048829,1752,1902288,224, ,41, ,92, , , , , , , , , ,41,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665990444298,10835, , , ,37,3145728, , , , ,40,18,518,18, ,25, , ,3,21, , , , ,1, , , , , , , , ,8275,25, , , , , , , , ,275799872,3, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 07:08:24.320 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,5056365,1752,1909824,224, ,41, ,85, , , , , , , , , ,41,7, , , ,1,2,8, ,94, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665990500650,10880, , , ,58,3145728, , , , ,36,17,445,17, ,28, , ,3,20, , , , ,1, , , , , , , , ,7799,28, , , , , , , , ,282091328,4, , , , , , ,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 07:09:24.337 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,5063901,1752,1917360,224, ,41, ,92, , , , , , , , , ,41,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665990563901,10929, , , ,46,3145728, , , , ,31,18,469,18, ,31, , ,3,21, , , , ,1, , , , , , , , ,8497,31, , , , , , , , ,290479936,5, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 07:10:24.349 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,5071437,1752,1924896,224, ,41, ,92, , , , , , , , , ,41,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665990624197,10977, , , ,46,3145728, , , , ,36,18,499,18, ,30, , ,3,21, , , , ,1, , , , , , , , ,8460,30, , , , , , , , ,296771392,5, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 07:11:24.361 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,5078973,1752,1932432,224, ,41, ,92, , , , , , , , , ,41,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665990681161,11024, , , ,57,3145728, , , , ,25,18,458,18, ,29, , ,3,21, , , , ,1, , , , , , , , ,8423,29, , , , , , , , ,303062848,4, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
